ts,n,min_w,max_w,mean_w,over_cap,over_cap10,over_cap20,junction_c
1789057181,20,51.0,52.0,51.1,0,0,0,41
1789057182,20,50.0,51.0,51.0,0,0,0,41
1789057183,20,50.0,52.0,51.1,0,0,0,41
1789057184,20,50.0,51.0,50.4,0,0,0,41
1789057185,20,50.0,51.0,50.2,0,0,0,41
1789057186,20,50.0,51.0,50.2,0,0,0,41
1789057187,20,50.0,51.0,50.1,0,0,0,41
1789057188,20,50.0,52.0,50.5,0,0,0,41
1789057189,20,49.0,53.0,50.9,0,0,0,40
1789057190,20,50.0,55.0,50.9,0,0,0,40
1789057191,20,50.0,51.0,50.2,0,0,0,40
1789057192,20,50.0,51.0,50.1,0,0,0,40
1789057193,20,50.0,51.0,50.1,0,0,0,40
1789057194,20,50.0,51.0,50.2,0,0,0,40
1789057195,20,50.0,51.0,50.0,0,0,0,40
1789057196,20,50.0,51.0,50.2,0,0,0,40
1789057197,20,50.0,52.0,50.2,0,0,0,40
1789057199,20,50.0,51.0,50.0,0,0,0,40
1789057200,20,49.0,50.0,50.0,0,0,0,40
1789057201,20,50.0,51.0,50.0,0,0,0,40
1789057202,20,50.0,50.0,50.0,0,0,0,40
1789057203,20,49.0,51.0,50.0,0,0,0,40
1789057204,20,50.0,51.0,50.1,0,0,0,40
1789057205,20,50.0,52.0,50.1,0,0,0,40
1789057206,20,50.0,51.0,50.0,0,0,0,40
1789057207,20,50.0,51.0,50.0,0,0,0,39
1789057208,20,50.0,50.0,50.0,0,0,0,39
1789057209,20,49.0,51.0,50.0,0,0,0,39
1789057210,20,50.0,51.0,50.1,0,0,0,39
1789057211,20,50.0,50.0,50.0,0,0,0,39
1789057212,20,50.0,50.0,50.0,0,0,0,39
1789057213,20,48.0,50.0,49.9,0,0,0,39
1789057214,20,49.0,50.0,50.0,0,0,0,39
1789057215,20,50.0,50.0,50.0,0,0,0,39
1789057216,20,49.0,50.0,50.0,0,0,0,39
1789057217,20,49.0,50.0,50.0,0,0,0,39
1789057218,20,50.0,50.0,50.0,0,0,0,39
1789057219,20,49.0,50.0,50.0,0,0,0,39
1789057220,20,49.0,50.0,50.0,0,0,0,39
1789057221,20,50.0,52.0,50.1,0,0,0,39
1789057222,20,50.0,50.0,50.0,0,0,0,39
1789057223,20,49.0,51.0,49.8,0,0,0,39
1789057224,20,49.0,50.0,50.0,0,0,0,39
1789057225,20,50.0,50.0,50.0,0,0,0,39
1789057226,20,50.0,50.0,50.0,0,0,0,39
1789057227,20,49.0,51.0,49.9,0,0,0,39
1789057228,20,48.0,50.0,49.6,0,0,0,39
1789057229,20,49.0,51.0,50.0,0,0,0,39
1789057230,20,49.0,50.0,49.9,0,0,0,39
1789057231,20,49.0,51.0,49.9,0,0,0,39
1789057232,20,48.0,51.0,49.9,0,0,0,39
1789057233,20,50.0,51.0,50.1,0,0,0,39
1789057234,20,50.0,51.0,50.0,0,0,0,39
1789057235,20,49.0,50.0,49.7,0,0,0,39
1789057236,20,49.0,51.0,49.9,0,0,0,39
1789057237,20,48.0,50.0,49.9,0,0,0,39
1789057238,20,49.0,50.0,49.9,0,0,0,39
1789057239,20,49.0,50.0,49.6,0,0,0,39
1789057240,20,49.0,50.0,49.9,0,0,0,39
1789057241,20,49.0,51.0,49.8,0,0,0,39
1789057242,20,49.0,50.0,49.9,0,0,0,39
1789057243,20,50.0,51.0,50.0,0,0,0,38
1789057244,20,50.0,50.0,50.0,0,0,0,39
1789057245,20,50.0,51.0,50.0,0,0,0,38
1789057246,20,49.0,52.0,49.9,0,0,0,38
1789057247,20,49.0,51.0,50.1,0,0,0,38
1789057249,20,50.0,51.0,50.0,0,0,0,38
1789057250,20,49.0,51.0,50.0,0,0,0,38
1789057251,20,50.0,52.0,50.1,0,0,0,38
1789057252,20,49.0,51.0,50.0,0,0,0,38
1789057253,20,50.0,53.0,50.4,0,0,0,38
1789057254,20,49.0,51.0,50.0,0,0,0,38
1789057255,20,49.0,50.0,50.0,0,0,0,38
1789057256,20,49.0,50.0,49.9,0,0,0,38
1789057257,20,49.0,50.0,49.9,0,0,0,38
1789057258,20,49.0,51.0,50.0,0,0,0,38
1789057259,20,49.0,50.0,50.0,0,0,0,38
1789057260,20,49.0,51.0,49.9,0,0,0,38
1789057261,20,49.0,53.0,50.8,0,0,0,38
1789057262,20,50.0,53.0,51.5,0,0,0,38
1789057263,20,49.0,59.0,52.6,0,0,0,38
1789057264,20,50.0,55.0,51.5,0,0,0,38
1789057265,20,50.0,55.0,51.5,0,0,0,38
1789057266,20,50.0,60.0,52.9,0,0,0,38
1789057267,20,52.0,67.0,57.1,0,0,0,38
1789057268,20,51.0,65.0,58.3,0,0,0,38
1789057269,20,49.0,56.0,51.2,0,0,0,38
1789057270,20,50.0,59.0,52.9,0,0,0,38
1789057271,20,53.0,64.0,58.8,0,0,0,38
1789057272,20,55.0,66.0,60.0,0,0,0,38
1789057273,20,55.0,64.0,61.0,0,0,0,38
1789057274,20,54.0,65.0,60.2,0,0,0,38
1789057275,20,50.0,56.0,53.0,0,0,0,38
1789057276,20,52.0,56.0,53.4,0,0,0,38
1789057277,20,52.0,57.0,53.8,0,0,0,38
1789057278,20,51.0,63.0,53.5,0,0,0,38
1789057279,20,49.0,56.0,52.8,0,0,0,38
1789057280,20,52.0,57.0,53.6,0,0,0,38
1789057281,20,50.0,55.0,53.1,0,0,0,38
1789057282,20,52.0,61.0,53.5,0,0,0,38
1789057283,20,52.0,59.0,53.5,0,0,0,38
1789057284,20,49.0,56.0,53.0,0,0,0,38
1789057285,20,49.0,63.0,53.1,0,0,0,38
1789057286,20,49.0,55.0,52.9,0,0,0,38
1789057287,20,50.0,56.0,52.6,0,0,0,38
1789057288,20,50.0,58.0,52.9,0,0,0,38
1789057289,20,50.0,58.0,53.4,0,0,0,38
1789057290,20,51.0,56.0,53.2,0,0,0,38
1789057291,20,51.0,56.0,53.3,0,0,0,38
1789057292,20,51.0,61.0,53.4,0,0,0,38
1789057293,20,52.0,55.0,53.0,0,0,0,38
1789057294,20,52.0,55.0,53.0,0,0,0,38
1789057295,20,52.0,57.0,53.5,0,0,0,38
1789057296,20,49.0,56.0,53.3,0,0,0,38
1789057298,20,52.0,56.0,53.3,0,0,0,38
1789057299,20,50.0,56.0,53.0,0,0,0,38
1789057300,20,52.0,56.0,53.5,0,0,0,38
1789057301,20,51.0,56.0,53.5,0,0,0,38
1789057302,20,52.0,60.0,53.8,0,0,0,38
1789057303,20,51.0,54.0,52.9,0,0,0,38
1789057304,20,49.0,58.0,52.2,0,0,0,38
1789057305,20,51.0,57.0,52.2,0,0,0,38
1789057306,20,51.0,55.0,52.8,0,0,0,38
1789057307,20,50.0,58.0,53.1,0,0,0,38
1789057308,20,49.0,56.0,53.3,0,0,0,38
1789057309,20,51.0,59.0,53.6,0,0,0,38
1789057310,20,51.0,56.0,53.0,0,0,0,38
1789057311,20,49.0,61.0,52.5,0,0,0,38
1789057312,20,50.0,59.0,53.4,0,0,0,38
1789057313,20,50.0,55.0,53.0,0,0,0,38
1789057314,20,46.0,55.0,53.0,0,0,0,38
1789057315,20,49.0,56.0,53.1,0,0,0,38
1789057316,20,51.0,55.0,53.1,0,0,0,38
1789057317,20,49.0,57.0,53.4,0,0,0,38
1789057318,20,52.0,55.0,53.4,0,0,0,38
1789057319,20,52.0,56.0,53.4,0,0,0,38
1789057320,20,50.0,58.0,53.8,0,0,0,38
1789057321,20,52.0,65.0,57.6,0,0,0,38
1789057322,20,52.0,64.0,57.2,0,0,0,38
1789057323,20,50.0,62.0,54.0,0,0,0,38
1789057324,20,49.0,59.0,53.5,0,0,0,38
1789057325,20,52.0,59.0,54.0,0,0,0,38
1789057326,20,51.0,69.0,54.4,0,0,0,38
1789057327,20,50.0,55.0,53.2,0,0,0,38
1789057328,20,50.0,56.0,53.5,0,0,0,38
1789057329,20,51.0,62.0,54.0,0,0,0,38
1789057330,20,48.0,57.0,53.0,0,0,0,38
1789057331,20,51.0,57.0,53.5,0,0,0,38
1789057332,20,49.0,57.0,53.4,0,0,0,38
1789057333,20,51.0,57.0,53.7,0,0,0,38
1789057334,20,52.0,56.0,53.7,0,0,0,38
1789057335,20,52.0,57.0,54.0,0,0,0,38
1789057336,20,52.0,57.0,53.6,0,0,0,38
1789057337,20,50.0,59.0,53.8,0,0,0,38
1789057338,20,50.0,55.0,52.9,0,0,0,38
1789057339,20,52.0,56.0,53.4,0,0,0,38
1789057340,20,50.0,60.0,53.7,0,0,0,38
1789057341,20,50.0,56.0,53.4,0,0,0,38
1789057342,20,52.0,60.0,54.1,0,0,0,38
1789057343,20,49.0,56.0,53.1,0,0,0,38
1789057344,20,49.0,56.0,52.5,0,0,0,38
1789057346,20,50.0,57.0,53.1,0,0,0,38
1789057347,20,49.0,59.0,53.1,0,0,0,38
1789057348,20,50.0,56.0,52.8,0,0,0,38
1789057349,20,52.0,57.0,53.5,0,0,0,38
1789057350,20,50.0,57.0,53.1,0,0,0,38
1789057351,20,48.0,56.0,53.0,0,0,0,38
1789057352,20,51.0,58.0,53.2,0,0,0,38
1789057353,20,49.0,57.0,52.5,0,0,0,38
1789057354,20,51.0,56.0,52.6,0,0,0,38
1789057355,20,51.0,56.0,53.0,0,0,0,38
1789057356,20,49.0,55.0,52.3,0,0,0,38
1789057357,20,50.0,59.0,52.5,0,0,0,38
1789057358,20,49.0,56.0,52.3,0,0,0,38
1789057359,20,51.0,56.0,53.0,0,0,0,38
1789057360,20,51.0,58.0,53.5,0,0,0,38
1789057361,20,49.0,55.0,52.9,0,0,0,38
1789057362,20,51.0,56.0,53.0,0,0,0,38
1789057363,20,50.0,57.0,53.1,0,0,0,38
1789057364,20,49.0,55.0,52.5,0,0,0,38
1789057365,20,51.0,63.0,53.2,0,0,0,38
1789057366,20,51.0,55.0,52.5,0,0,0,38
1789057367,20,49.0,56.0,52.6,0,0,0,38
1789057368,20,50.0,57.0,52.8,0,0,0,38
1789057369,20,50.0,55.0,52.6,0,0,0,38
1789057370,20,50.0,55.0,52.7,0,0,0,38
1789057371,20,47.0,66.0,53.4,0,0,0,38
1789057372,20,49.0,56.0,53.4,0,0,0,38
1789057373,20,51.0,58.0,53.3,0,0,0,38
1789057374,20,51.0,56.0,53.2,0,0,0,38
1789057375,20,51.0,58.0,53.1,0,0,0,38
1789057376,20,51.0,55.0,52.8,0,0,0,38
1789057377,20,52.0,56.0,53.0,0,0,0,38
1789057378,20,51.0,57.0,53.2,0,0,0,37
1789057379,20,51.0,55.0,52.8,0,0,0,38
1789057380,20,50.0,61.0,53.1,0,0,0,38
1789057381,20,51.0,55.0,53.0,0,0,0,38
1789057382,20,50.0,56.0,53.1,0,0,0,38
1789057383,20,51.0,57.0,53.0,0,0,0,38
1789057384,20,48.0,57.0,52.2,0,0,0,38
1789057385,20,49.0,54.0,52.1,0,0,0,38
1789057386,20,51.0,54.0,52.1,0,0,0,38
1789057387,20,51.0,55.0,51.9,0,0,0,38
1789057388,20,51.0,55.0,52.6,0,0,0,38
1789057389,20,51.0,57.0,53.1,0,0,0,38
1789057390,20,50.0,62.0,53.7,0,0,0,38
1789057391,20,51.0,58.0,53.4,0,0,0,38
1789057393,20,48.0,56.0,52.9,0,0,0,37
1789057394,20,51.0,58.0,53.2,0,0,0,38
1789057395,20,52.0,62.0,53.8,0,0,0,38
1789057396,20,49.0,55.0,53.0,0,0,0,38
1789057397,20,50.0,56.0,53.0,0,0,0,38
1789057398,20,51.0,57.0,53.4,0,0,0,38
1789057399,20,50.0,55.0,52.6,0,0,0,38
1789057400,20,51.0,57.0,53.3,0,0,0,38
1789057401,20,48.0,56.0,52.8,0,0,0,38
1789057402,20,52.0,58.0,53.8,0,0,0,38
1789057403,20,51.0,57.0,53.4,0,0,0,38
1789057404,20,49.0,58.0,53.3,0,0,0,38
1789057405,20,50.0,57.0,53.5,0,0,0,38
1789057406,20,51.0,55.0,53.0,0,0,0,38
1789057407,20,49.0,57.0,53.1,0,0,0,38
1789057408,20,49.0,57.0,53.0,0,0,0,38
1789057409,20,51.0,56.0,53.2,0,0,0,38
1789057410,20,51.0,56.0,53.0,0,0,0,38
1789057411,20,51.0,60.0,53.4,0,0,0,38
1789057412,20,51.0,61.0,53.4,0,0,0,38
1789057413,20,49.0,56.0,53.1,0,0,0,38
1789057414,20,50.0,56.0,53.0,0,0,0,38
1789057415,20,49.0,58.0,53.2,0,0,0,38
1789057416,20,52.0,56.0,53.2,0,0,0,38
1789057417,20,50.0,57.0,53.2,0,0,0,38
1789057418,20,50.0,58.0,53.2,0,0,0,38
1789057419,20,52.0,56.0,53.4,0,0,0,38
1789057420,20,49.0,56.0,53.1,0,0,0,38
1789057421,20,51.0,57.0,53.0,0,0,0,38
1789057422,20,50.0,55.0,53.0,0,0,0,38
1789057423,20,52.0,57.0,53.5,0,0,0,38
1789057424,20,49.0,55.0,52.4,0,0,0,38
1789057425,20,51.0,58.0,53.1,0,0,0,38
1789057426,20,50.0,56.0,52.7,0,0,0,38
1789057427,20,49.0,63.0,52.8,0,0,0,37
1789057428,20,50.0,57.0,52.8,0,0,0,37
1789057429,20,51.0,62.0,53.2,0,0,0,37
1789057430,20,51.0,58.0,53.2,0,0,0,37
1789057431,20,50.0,55.0,52.5,0,0,0,38
1789057432,20,49.0,56.0,53.0,0,0,0,38
1789057433,20,51.0,56.0,53.0,0,0,0,38
1789057434,20,52.0,58.0,53.4,0,0,0,38
1789057435,20,51.0,58.0,53.3,0,0,0,37
1789057436,20,51.0,56.0,53.4,0,0,0,38
1789057437,20,49.0,56.0,52.8,0,0,0,37
1789057438,20,49.0,56.0,52.9,0,0,0,38
1789057439,20,51.0,55.0,52.8,0,0,0,38
1789057440,20,49.0,58.0,53.0,0,0,0,38
1789057441,20,49.0,56.0,52.3,0,0,0,37
1789057442,20,51.0,56.0,53.0,0,0,0,38
1789057444,20,49.0,56.0,52.5,0,0,0,37
1789057445,20,51.0,56.0,53.2,0,0,0,37
1789057446,20,50.0,58.0,53.2,0,0,0,37
1789057447,20,50.0,56.0,53.0,0,0,0,38
1789057448,20,50.0,56.0,52.7,0,0,0,37
1789057449,20,49.0,56.0,52.9,0,0,0,37
1789057450,20,51.0,56.0,53.1,0,0,0,37
1789057451,20,49.0,55.0,52.7,0,0,0,37
1789057452,20,50.0,63.0,53.1,0,0,0,38
1789057453,20,48.0,59.0,53.0,0,0,0,37
1789057454,20,51.0,55.0,52.9,0,0,0,37
1789057455,20,52.0,56.0,53.3,0,0,0,37
1789057456,20,50.0,57.0,53.0,0,0,0,37
1789057457,20,49.0,56.0,52.7,0,0,0,37
1789057458,20,49.0,56.0,52.8,0,0,0,37
1789057459,20,51.0,55.0,53.1,0,0,0,37
1789057460,20,49.0,56.0,52.7,0,0,0,37
1789057461,20,50.0,56.0,52.5,0,0,0,37
1789057462,20,51.0,58.0,53.2,0,0,0,37
1789057463,20,49.0,56.0,52.6,0,0,0,37
1789057464,20,51.0,58.0,53.3,0,0,0,37
1789057465,20,48.0,55.0,52.5,0,0,0,37
1789057466,20,50.0,59.0,52.9,0,0,0,37
1789057467,20,49.0,56.0,52.9,0,0,0,37
1789057468,20,51.0,55.0,52.9,0,0,0,37
1789057469,20,49.0,58.0,53.0,0,0,0,37
1789057470,20,50.0,55.0,53.0,0,0,0,37
1789057471,20,52.0,57.0,53.5,0,0,0,37
1789057472,20,50.0,56.0,52.9,0,0,0,37
1789057473,20,48.0,56.0,53.0,0,0,0,37
1789057474,20,49.0,58.0,52.9,0,0,0,37
1789057475,20,51.0,56.0,53.6,0,0,0,37
1789057476,20,52.0,58.0,53.4,0,0,0,38
1789057477,20,49.0,56.0,52.9,0,0,0,38
1789057478,20,51.0,55.0,53.0,0,0,0,38
1789057479,20,51.0,55.0,52.9,0,0,0,37
1789057480,20,50.0,54.0,51.9,0,0,0,38
1789057481,20,51.0,55.0,52.5,0,0,0,37
1789057482,20,50.0,55.0,52.4,0,0,0,37
1789057483,20,50.0,58.0,52.8,0,0,0,37
1789057484,20,50.0,55.0,52.8,0,0,0,37
1789057485,20,49.0,59.0,53.0,0,0,0,37
1789057486,20,52.0,61.0,54.0,0,0,0,37
1789057487,20,52.0,59.0,54.0,0,0,0,37
1789057488,20,51.0,56.0,53.4,0,0,0,37
1789057489,20,50.0,55.0,52.9,0,0,0,37
1789057490,20,50.0,56.0,53.4,0,0,0,37
1789057491,20,52.0,57.0,53.8,0,0,0,37
1789057492,20,52.0,56.0,53.8,0,0,0,37
1789057494,20,50.0,57.0,53.7,0,0,0,37
1789057495,20,50.0,67.0,54.0,0,0,0,37
1789057496,20,49.0,57.0,53.1,0,0,0,37
1789057497,20,50.0,58.0,53.2,0,0,0,37
1789057498,20,52.0,61.0,53.5,0,0,0,37
1789057499,20,50.0,55.0,52.6,0,0,0,37
1789057500,20,49.0,100.0,55.2,0,0,0,37
1789057501,20,49.0,56.0,53.0,0,0,0,37
1789057502,20,50.0,55.0,52.8,0,0,0,37
1789057503,20,51.0,55.0,52.8,0,0,0,37
1789057504,20,51.0,58.0,52.9,0,0,0,37
1789057505,20,49.0,55.0,52.5,0,0,0,37
1789057506,20,50.0,59.0,53.2,0,0,0,37
1789057507,20,52.0,56.0,53.3,0,0,0,37
1789057508,20,49.0,65.0,53.4,0,0,0,37
1789057509,20,51.0,58.0,53.1,0,0,0,37
1789057510,20,48.0,55.0,53.0,0,0,0,37
1789057511,20,51.0,58.0,53.0,0,0,0,37
1789057512,20,50.0,57.0,52.9,0,0,0,37
1789057513,20,48.0,57.0,53.0,0,0,0,37
1789057514,20,51.0,56.0,53.0,0,0,0,37
1789057515,20,51.0,56.0,52.8,0,0,0,37
1789057516,20,49.0,54.0,52.4,0,0,0,37
1789057517,20,49.0,55.0,52.5,0,0,0,37
1789057519,20,49.0,72.0,53.4,0,0,0,37
1789057520,20,50.0,58.0,52.9,0,0,0,37
1789057521,20,50.0,54.0,52.3,0,0,0,37
1789057522,20,51.0,59.0,53.2,0,0,0,37
1789057523,20,50.0,56.0,52.6,0,0,0,37
1789057524,20,50.0,58.0,53.1,0,0,0,37
1789057525,20,49.0,56.0,52.9,0,0,0,37
1789057526,20,50.0,56.0,53.0,0,0,0,37
1789057527,20,49.0,62.0,53.0,0,0,0,37
1789057528,20,47.0,57.0,52.8,0,0,0,37
1789057529,20,50.0,55.0,52.5,0,0,0,37
1789057530,20,51.0,58.0,53.2,0,0,0,37
1789057531,20,49.0,55.0,52.7,0,0,0,37
1789057532,20,50.0,56.0,53.0,0,0,0,37
1789057533,20,51.0,56.0,53.0,0,0,0,37
1789057534,20,50.0,56.0,52.6,0,0,0,37
1789057535,20,47.0,60.0,53.0,0,0,0,37
1789057536,20,48.0,56.0,53.0,0,0,0,37
1789057537,20,52.0,55.0,52.9,0,0,0,37
1789057538,20,51.0,58.0,53.2,0,0,0,37
1789057539,20,51.0,56.0,53.1,0,0,0,37
1789057540,20,51.0,55.0,52.5,0,0,0,37
1789057541,20,49.0,57.0,52.5,0,0,0,37
1789057542,20,51.0,62.0,53.2,0,0,0,37
1789057543,20,49.0,56.0,52.5,0,0,0,37
1789057544,20,48.0,63.0,52.8,0,0,0,37
1789057545,20,49.0,55.0,52.4,0,0,0,37
1789057546,20,51.0,57.0,52.9,0,0,0,37
1789057547,20,50.0,55.0,53.0,0,0,0,37
1789057548,20,48.0,55.0,52.7,0,0,0,37
1789057549,20,51.0,57.0,53.0,0,0,0,37
1789057550,20,49.0,55.0,52.5,0,0,0,37
1789057551,20,50.0,56.0,52.8,0,0,0,37
1789057552,20,50.0,55.0,52.6,0,0,0,37
1789057553,20,50.0,56.0,53.2,0,0,0,37
1789057554,20,52.0,55.0,53.0,0,0,0,37
1789057555,20,51.0,58.0,53.2,0,0,0,37
1789057556,20,51.0,57.0,53.1,0,0,0,37
1789057557,20,51.0,57.0,53.1,0,0,0,37
1789057558,20,51.0,56.0,52.9,0,0,0,37
1789057559,20,49.0,56.0,52.9,0,0,0,37
1789057560,20,49.0,56.0,52.6,0,0,0,37
1789057561,20,49.0,54.0,52.5,0,0,0,37
1789057562,20,49.0,55.0,52.4,0,0,0,37
1789057563,20,51.0,55.0,52.6,0,0,0,37
1789057564,20,49.0,58.0,52.8,0,0,0,37
1789057565,20,49.0,56.0,52.4,0,0,0,37
1789057566,20,50.0,54.0,52.2,0,0,0,37
1789057568,20,50.0,56.0,52.6,0,0,0,37
1789057569,20,51.0,56.0,53.1,0,0,0,37
1789057570,20,50.0,55.0,52.8,0,0,0,37
1789057571,20,49.0,55.0,52.6,0,0,0,37
1789057572,20,50.0,55.0,52.5,0,0,0,37
1789057573,20,48.0,55.0,52.6,0,0,0,37
1789057574,20,51.0,72.0,54.0,0,0,0,37
1789057575,20,49.0,62.0,53.6,0,0,0,37
1789057576,20,51.0,57.0,53.1,0,0,0,37
1789057577,20,51.0,59.0,53.5,0,0,0,37
1789057578,20,49.0,58.0,52.6,0,0,0,37
1789057579,20,50.0,56.0,53.0,0,0,0,37
1789057580,20,50.0,59.0,52.8,0,0,0,37
1789057581,20,50.0,54.0,51.4,0,0,0,37
1789057582,20,50.0,57.0,52.1,0,0,0,37
1789057583,20,49.0,55.0,51.9,0,0,0,37
1789057584,20,50.0,55.0,51.7,0,0,0,37
1789057585,20,48.0,55.0,51.5,0,0,0,37
1789057586,20,51.0,56.0,52.6,0,0,0,37
1789057587,20,49.0,55.0,52.5,0,0,0,37
1789057588,20,49.0,55.0,52.9,0,0,0,37
1789057589,20,51.0,59.0,53.4,0,0,0,37
1789057590,20,51.0,56.0,52.9,0,0,0,37
1789057591,20,51.0,56.0,53.3,0,0,0,37
1789057592,20,49.0,55.0,52.9,0,0,0,37
1789057593,20,51.0,56.0,53.2,0,0,0,37
1789057594,20,52.0,58.0,53.0,0,0,0,37
1789057595,20,50.0,56.0,52.6,0,0,0,37
1789057596,20,52.0,64.0,53.5,0,0,0,37
1789057597,20,49.0,56.0,53.0,0,0,0,37
1789057598,20,50.0,69.0,53.9,0,0,0,37
1789057599,20,50.0,57.0,53.2,0,0,0,37
1789057600,20,51.0,58.0,53.1,0,0,0,37
1789057601,20,51.0,56.0,53.0,0,0,0,37
1789057602,20,50.0,57.0,52.7,0,0,0,37
1789057603,20,51.0,56.0,53.2,0,0,0,37
1789057604,20,48.0,56.0,52.5,0,0,0,37
1789057605,20,50.0,57.0,53.0,0,0,0,37
1789057606,20,49.0,58.0,52.4,0,0,0,37
1789057607,20,52.0,58.0,53.5,0,0,0,37
1789057608,20,51.0,56.0,53.1,0,0,0,37
1789057609,20,49.0,56.0,52.8,0,0,0,37
1789057610,20,50.0,55.0,52.6,0,0,0,37
1789057611,20,50.0,62.0,54.7,0,0,0,37
1789057612,20,50.0,59.0,53.3,0,0,0,37
1789057613,20,51.0,55.0,52.6,0,0,0,37
1789057614,20,51.0,57.0,53.2,0,0,0,37
1789057615,20,49.0,56.0,53.0,0,0,0,37
1789057616,20,50.0,58.0,52.8,0,0,0,37
1789057618,20,51.0,56.0,53.0,0,0,0,37
1789057619,20,49.0,56.0,52.6,0,0,0,37
1789057620,20,51.0,56.0,52.6,0,0,0,37
1789057621,20,49.0,59.0,52.9,0,0,0,37
1789057622,20,52.0,65.0,53.7,0,0,0,37
1789057623,20,52.0,55.0,53.0,0,0,0,37
1789057624,20,52.0,56.0,53.0,0,0,0,37
1789057625,20,52.0,60.0,53.4,0,0,0,37
1789057626,20,49.0,57.0,52.9,0,0,0,37
1789057627,20,50.0,57.0,52.5,0,0,0,37
1789057628,20,50.0,57.0,52.5,0,0,0,37
1789057629,20,49.0,54.0,52.2,0,0,0,37
1789057630,20,51.0,59.0,53.4,0,0,0,37
1789057631,20,50.0,55.0,52.8,0,0,0,37
1789057632,20,49.0,57.0,52.5,0,0,0,37
1789057633,20,51.0,59.0,53.0,0,0,0,37
1789057634,20,50.0,55.0,52.5,0,0,0,37
1789057635,20,49.0,55.0,52.4,0,0,0,37
1789057636,20,51.0,62.0,53.0,0,0,0,37
1789057637,20,50.0,55.0,53.0,0,0,0,37
1789057638,20,49.0,55.0,52.6,0,0,0,37
1789057639,20,50.0,55.0,52.8,0,0,0,37
1789057640,20,50.0,57.0,52.8,0,0,0,37
1789057641,20,50.0,57.0,52.5,0,0,0,37
1789057642,20,50.0,56.0,52.5,0,0,0,37
1789057643,20,49.0,55.0,52.5,0,0,0,37
1789057644,20,48.0,54.0,52.0,0,0,0,37
1789057645,20,51.0,57.0,52.9,0,0,0,37
1789057646,20,48.0,57.0,52.6,0,0,0,37
1789057647,20,49.0,56.0,53.0,0,0,0,37
1789057648,20,49.0,61.0,53.4,0,0,0,37
1789057649,20,50.0,54.0,52.5,0,0,0,37
1789057650,20,51.0,56.0,53.1,0,0,0,37
1789057651,20,49.0,55.0,52.3,0,0,0,37
1789057652,20,52.0,56.0,53.1,0,0,0,37
1789057653,20,50.0,56.0,52.9,0,0,0,37
1789057654,20,50.0,59.0,53.4,0,0,0,37
1789057655,20,49.0,55.0,53.1,0,0,0,37
1789057656,20,51.0,58.0,53.5,0,0,0,37
1789057657,20,51.0,61.0,53.2,0,0,0,37
1789057658,20,50.0,58.0,53.2,0,0,0,37
1789057659,20,50.0,57.0,53.3,0,0,0,37
1789057660,20,49.0,55.0,53.0,0,0,0,37
1789057661,20,51.0,55.0,53.0,0,0,0,37
1789057662,20,49.0,59.0,52.9,0,0,0,37
1789057663,20,50.0,58.0,52.8,0,0,0,37
1789057664,20,50.0,63.0,53.5,0,0,0,37
1789057665,20,49.0,56.0,52.5,0,0,0,37
1789057666,20,51.0,55.0,52.6,0,0,0,37
1789057667,20,48.0,55.0,52.4,0,0,0,37
1789057668,20,50.0,59.0,52.6,0,0,0,37
1789057670,20,49.0,56.0,52.8,0,0,0,37
1789057671,20,50.0,62.0,53.6,0,0,0,37
1789057672,20,51.0,56.0,53.4,0,0,0,37
1789057673,20,51.0,57.0,53.0,0,0,0,37
1789057674,20,50.0,55.0,52.6,0,0,0,37
1789057675,20,49.0,56.0,52.5,0,0,0,37
1789057676,20,49.0,57.0,52.5,0,0,0,37
1789057677,20,51.0,56.0,52.7,0,0,0,37
1789057678,20,51.0,56.0,53.3,0,0,0,37
1789057679,20,50.0,57.0,52.9,0,0,0,37
1789057680,20,50.0,56.0,52.6,0,0,0,37
1789057681,20,49.0,57.0,52.4,0,0,0,37
1789057682,20,50.0,58.0,53.0,0,0,0,37
1789057683,20,49.0,56.0,52.8,0,0,0,37
1789057684,20,51.0,59.0,52.9,0,0,0,37
1789057685,20,48.0,55.0,52.5,0,0,0,37
1789057686,20,50.0,56.0,52.6,0,0,0,37
1789057687,20,49.0,54.0,52.5,0,0,0,37
1789057688,20,49.0,56.0,52.8,0,0,0,37
1789057689,20,51.0,56.0,52.9,0,0,0,37
1789057690,20,47.0,55.0,52.5,0,0,0,37
1789057691,20,49.0,56.0,52.6,0,0,0,37
1789057692,20,50.0,55.0,52.5,0,0,0,37
1789057693,20,50.0,63.0,53.4,0,0,0,37
1789057694,20,51.0,55.0,52.8,0,0,0,37
1789057695,20,50.0,55.0,52.5,0,0,0,37
1789057696,20,49.0,55.0,52.5,0,0,0,37
1789057697,20,49.0,57.0,52.6,0,0,0,37
1789057698,20,51.0,56.0,52.4,0,0,0,37
1789057699,20,49.0,55.0,52.5,0,0,0,37
1789057700,20,51.0,60.0,53.9,0,0,0,37
1789057701,20,51.0,55.0,52.7,0,0,0,37
1789057702,20,51.0,56.0,53.0,0,0,0,37
1789057703,20,50.0,55.0,52.8,0,0,0,37
1789057704,20,51.0,56.0,52.9,0,0,0,37
1789057705,20,50.0,55.0,52.8,0,0,0,37
1789057706,20,50.0,55.0,52.8,0,0,0,37
1789057707,20,50.0,55.0,52.4,0,0,0,37
1789057708,20,51.0,55.0,52.7,0,0,0,37
